프로그램ID,프로그램세부ID,프로그램명,프로그램주제,주관부서(상위),주관부서(하위),시작일,종료일,프로그램 소개,프로그램 태그,프로그램 구분,프로그램유형1,프로그램유형2,교육방법,프로그램 시간,마일리지,참여자수,이수자수,핵심역량점수1,핵심역량점수2,핵심역량점수3,핵심역량점수4,핵심역량점수5,핵심역량점수6,핵심역량점수7,핵심역량점수8
5363,0,[재맞고]맞춤형 취업진로 1:1컨설팅(IAP 11월 프로그램),[재맞고]맞춤형 취업진로 1:1컨설팅(IAP 11월 프로그램),대학일자리플러스센터,대학일자리플러스센터,24-11-1 오전 9:30,24-11-29 오후 5:00,#NAME?,"IAP,대학일자리센터,맞춤형,면점컨설팅,면접,일대일,일대일컨설팅,자기소개서,자소서,재맞고,진로상담,취업상담,취업컨설팅,클리닉",비교과 (비학점),취업,상담/클리닉,대면 비대면 병행(실시간),1,1000,22,18,0.5,,,0.5,,,,
5241,0,[재맞고] 10/7(월) AK플라자 채용상담회,[재맞고] 10/7(월) AK플라자 채용상담회,대학일자리플러스센터,대학일자리플러스센터,24-10-7 오전 10:00,24-10-7 오후 5:00,[재맞고] 10/7(월) AK플라자  채용상담회,"AK플라자,IT,대학일자리센터,마케팅,법무,설명회,영업관리,재무,채용상담회,총무,취업특강,특강",비교과 (비학점),취업,설명회/박람회,대면,1,1000,18,14,0.7,0.3,,,,,,
5174,4069,[재맞고] 숙명 커리어 클라쓰(SookMyung Career Class),[4단계] 스펙부자가 되기 위한 대학생활플랜 세우기,대학일자리플러스센터,대학일자리플러스센터,24-10-15 오후 1:30,24-10-15 오후 4:30,"진로탐색 및 설계를 위한 진로 종합 프로그램으로, 자기이해 -> 직업세계이해 -> 스펙 달성 계획 수립을 통한 진로결정 역량 강화를 목적으로 함","계획수립,대학생활,대학생활플랜,대학일자리센터,성격,성격분석,스펙,직업이해,진로,진로결정,진로고민,진로설계,진로탐색,커리어,클라쓰,특강,흥미분석",비교과 (비학점),진로,특강/워크숍/캠프,대면,3,2000,37,26,,1.5,,1.5,,,,
5323,0,(~12/31 기간연장)[숙명 HUSS 국외 전문가 특강]`User perspectives in information ecosystems`,(~12/31 기간연장)[숙명 HUSS 국외 전문가 특강]`User perspectives in information ecosystems`,부총장직속기구,인문사회융합인재양성사업단,24-10-16 오전 10:00,24-12-31 오후 11:45,인문사회융합인재양성사업단에서는 2024-2학 비교과 프로그램으로 뉴욕주립 버펄로 대학교 Heidi Julien 교수님을 초청하여 `User perspectives in information ecosystems` 주제로 정보 전문가로서 성장할 기회를 제공하기 위해 국외 전문가 특강을 운영한다.,"DigitalHumanities,국외전문가,디지털리터러시,디지털인문학,숙명HUSS,인문사회융합인재양성사업,정보전문가,해외전문가,해외특강",비교과 (비학점),학습,워크숍/특강,비대면(녹화),1,1000,194,158,,0.4,0.3,,,,0.3,
5333,4571,2024-2 숙명행복성장주간,국제교류 프로그램 심층 상담,학생지원센터,학생지원센터,24-10-29 오전 10:00,24-10-30 오후 5:00,[숙명행복성장주간] 우리 대학 학생들의 행복성장을 위한 다양한 비교과프로그램 (대면/비대면),"대면비대면,박람회,병행,설명회,숙명행복성장주간,순헌관광장,스노보드,온라인프로그램,진로,진로주간,학생지원센터,학생진로지도,행복성장주간,행정부서박람회",비교과 (비학점),진로,설명회/박람회,대면 비대면 병행(녹화),1,1000,193,165,,1,,,,,,
5333,4572,2024-2 숙명행복성장주간,졸업학점 및 전공선택 상담,학생지원센터,학생지원센터,24-10-29 오전 10:00,24-10-30 오후 5:00,[숙명행복성장주간] 우리 대학 학생들의 행복성장을 위한 다양한 비교과프로그램 (대면/비대면),"대면비대면,박람회,병행,설명회,숙명행복성장주간,순헌관광장,스노보드,온라인프로그램,진로,진로주간,학생지원센터,학생진로지도,행복성장주간,행정부서박람회",비교과 (비학점),진로,설명회/박람회,대면 비대면 병행(녹화),1,1000,178,176,,1,,,,,,
5333,4573,2024-2 숙명행복성장주간,인권 및 성인지 감수성 향상을 위한 인권·성평등 관련 지식 퀴즈,학생지원센터,학생지원센터,24-10-29 오전 10:00,24-10-30 오후 5:00,[숙명행복성장주간] 우리 대학 학생들의 행복성장을 위한 다양한 비교과프로그램 (대면/비대면),"대면비대면,박람회,병행,설명회,숙명행복성장주간,순헌관광장,스노보드,온라인프로그램,진로,진로주간,학생지원센터,학생진로지도,행복성장주간,행정부서박람회",비교과 (비학점),진로,설명회/박람회,대면 비대면 병행(녹화),1,1000,212,212,,1,,,,,,
5350,4589,인공지능을 활용한 문헌정보학,인공지능을 활용한 문헌정보학 I : The Role of Living Popups in Library Services and Career Applications for Future Librarians,문과대학,문헌정보학과,24-11-1 오전 11:00,24-11-1 오후 12:30,"<프로그램 목표>
1) 문헌정보학 분야에서 활용되는 AI 및 AR 등의 다양한 사례 및 새로운 기술에 대한 이해를 돕고자 함
2) 실리콘 벨리 회사 임원분들과의 만남을 통해 해외 현장의 실제 경험을 간접적으로 체험하고자 함
3) 인공지능(AI), 휴머노이드 로봇, 증강현실(AR), 빅데이터 분석 등 최신 정보 기술에 대한 소개를 하고자 함","AI,AR,데이터베이스구축론,로봇,문헌정보학,문헌정보학과,빅데이터,빅데이터분석,산학연연계비교과,인공지능,전문가특강,정보검색과데이터분석,증강현실,해외연사,헬스케어",비교과 (비학점),학습,산학연계비교과,비대면(실시간+녹화),2,1000,26,14,,0.68,0.66,,,,0.66,
5244,4509,[도서관] 10월 정기 학술정보이용교육,[10/7(월) 16:30] A+ 보고서 작성을 위한 자료검색법,중앙도서관,학술정보운영팀,24-10-7 오후 4:30,24-10-7 오후 5:30,"도서관에서 시행하는 정기 학술정보 이용교육입니다.
학술정보 이용교육을 통해 도서관 소장자료, 구독자료 등의 학술정보를 효과적으로 검색하고 활용하는 방법을 배워보세요.","DBPIA,RefWorks,교보문고,논문작성,도서관,동영상강좌,오디오북,이용교육,이용법,자료작성법,전자책,참고문헌,학술DB,학술논문,학술정보",비교과 (비학점),학습,독서,대면,1,1000,7,1,0.4,,0.6,,,,,
4879,4245,도서관 및 아카이브 정보서비스의 이해,도서관 및 아카이브 정보서비스의 이해 I : 국회도서관,문과대학,문헌정보학과,24-5-2 오후 1:30,24-5-2 오후 3:30,"<프로그램 목표>
1) 도서관, 정보센터 및 아카이브의 정보 서비스에 대한 현장 파악 및 다양한 업무에 대한 이해
2) 전문도서관 및 아카이브에 대한 이론과 사례에 대한 지식 함양
3) 실무 능력과 이론 지식을 갖춘 전문사서와 아키비스트 양성","견학,국립세계문자박물관,국회도서관,도서관,문헌정보학,문헌정보학과,산학연계비교과,실무자특강,아카이브,장서개발,전문도서관,정보서비스,정보센터",전공교과연계 비교과 (학점불인정),학습,산학연계비교과,대면,2,2000,13,13,,1,1,,,,,
4978,0,"2024_경제학부_(2차)_취업준비, 직무탐색 & 공공기관 & 금융공기업 취업 준비 및 Q&A","2024_경제학부_(2차)_취업준비, 직무탐색 & 공공기관 & 금융공기업 취업 준비 및 Q&A",경상대학,경제학부,24-5-17 오후 4:00,24-5-17 오후 7:00,"2024 전공별 진로·취업 비교과 프로그램-취업역량 강화를 위해 모혜란 선배님(한독약품), 오채연 선배님(건강보험공단), 오서현 선배님(증권예탁원)을 초대하여 경제학도로서 취업준비와 직무탐색에 대한 전반적인 이해에 대한 프로그램 입니다.","경제,전공별,진로,회계,회계사",비교과 (비학점),취업,전공별진로취업,대면,3,2000,20,16,,1.5,,1.5,,,,
4873,4229,"[재맞고]2024 자격취득 단기특강_GTQ,GA,컴퓨터활용능력2급",[재맞고]2024-1 자격취득 단기특강_GTQ,대학일자리플러스센터,대학일자리플러스센터,24-5-17 오후 6:00,24-5-24 오후 10:00,"- 재학생 맞춤형 고용서비스 참여자들을 대상으로 자격취득 단기특가을 진행하고자 함.
- 실무에 적용가능한 3종(GTQ,GA,컴퓨터활용능력2급)에 대한 특강을 통해 직무역량을 향상시키고자 특강을 진행","2급실기,GTQ,구글애널리틱스,단기특강,대학일자리센터,자격증,자격증취득,자격증특강,재맞고,점프업,컴퓨터활용능력2급,컴활,특강",비교과 (비학점),취업,특강/워크숍/캠프,대면,20,10000,50,34,10,10,,,,,,
4951,4326,[일본학과] 2024 일본학과 진로설계 특강 시리즈,[진로취업특강 2] `복수학위제와 일본 취업하기`,문과대학,일본학과,24-5-8 오후 3:00,24-5-8 오후 5:00,일본학과 동문 졸업생들을 초대하여 진로 취업에 관한 다양하고 유익한 정보를 들을 수 있는 특강입니다.,"복수학위제,비즈니스,실무자특강,연구자,일본기업,일본어,일본학과,자격증,전공별진로취업,진로,취업,특강,학습법",비교과 (비학점),취업,전공별진로취업,대면 비대면 병행(실시간),2,2000,27,15,0.8,,,,,0.4,0.8,
4859,4212,[컴퓨터과학전공(첨단)]선배가 조언하는 컴퓨터과학 산업현장,3회차: 자연어처리 기술적용 사례 및 방법,공과대학,컴퓨터과학전공(첨단),24-5-8 오후 4:30,24-5-8 오후 6:30,"`선배가 조언하는 컴퓨터과학 산업현장` 프로그램은 
산업 현장과 취업 정보를 얻을 수 있도록 산업체 선배 현작자를 모셔 담당 업계의 최근 트렌드에 대해 설명을 듣는 프로그램입니다.","AI,KT,SW개발,Tech,기술수요,산업현장,선배와의대화,소프트웨어,소프트웨어학부,실무자특강,자연어처리,컴퓨터,컴퓨터과학전공,특강",비교과 (비학점),취업,전공별진로취업,대면,2,2000,25,7,,1,0.7,,,,0.3,
4910,3051,2024-1 숙명행복성장주간,국제교류프로그램 설명회,학생지원센터,학생지원센터,24-4-29 오전 12:00,24-5-13 오전 12:00,[숙명행복성장주간] 우리 대학 학생들의 행복성장을 위한 다양한 비교과프로그램 (대면/비대면),"교사자격증따기,교직이수,국제교류설명회,도서관,오프라인행사,진로,진로주간,취업상담,학습전략,행복성장주간",비교과 (비학점),진로,설명회/박람회,대면 비대면 병행(녹화),1,1000,307,185,0.5,,,0.5,,,,
4917,4285,[재맞고][2024 상반기] 처음 준비하는 서류와 면접,[재맞고] [2024 상반기] 처음 준비하는 서류,대학일자리플러스센터,대학일자리플러스센터,24-5-2 오후 2:30,24-5-2 오후 5:30,최근 채용트렌드 및 이력서/자기소개서 작성과 면접 초보를 위한 작성법/준비법 특강,"대학일자리센터,면접,면접준비,모범답변,서류와면접,자기소개서,자소서,작성실습,채용트렌드,첫서류,첫취준,초보,취린이,취업준비",비교과 (비학점),취업,특강/워크숍/캠프,대면,3,2000,51,34,,0.6,,1.2,,1.2,,
4875,4235,[재맞고]아모레퍼시픽 디지털 직무 현직자 멘토링 프로그램,[아모레퍼시픽] 정진웅 멘토(앱개발),대학일자리플러스센터,대학일자리플러스센터,24-5-17 오후 6:00,24-6-17 오후 8:00,"아모레퍼시픽 현직자 멘토로 디지털 직무 취업 준비, 직무 탐색 및 분석 등 취업 관련 프로그램","기업탐방,대학일자리플러스센터,진로,취업",비교과 (비학점),취업,특강/워크숍/캠프,대면,6,6000,5,3,3,3,,,,,,
4873,4230,"[재맞고]2024 자격취득 단기특강_GTQ,GA,컴퓨터활용능력2급",[재맞고]2024-1 자격취득 단기특강_구글애널리틱스(GA),대학일자리플러스센터,대학일자리플러스센터,24-5-17 오후 6:00,24-5-24 오후 10:00,"- 재학생 맞춤형 고용서비스 참여자들을 대상으로 자격취득 단기특가을 진행하고자 함.
- 실무에 적용가능한 3종(GTQ,GA,컴퓨터활용능력2급)에 대한 특강을 통해 직무역량을 향상시키고자 특강을 진행","2급실기,GTQ,구글애널리틱스,단기특강,대학일자리센터,자격증,자격증취득,자격증특강,재맞고,점프업,컴퓨터활용능력2급,컴활,특강",비교과 (비학점),취업,특강/워크숍/캠프,대면,20,10000,28,22,10,10,,,,,,
4875,4233,[재맞고]아모레퍼시픽 디지털 직무 현직자 멘토링 프로그램,[아모레퍼시픽] 정태인 멘토(프론트웹개발),대학일자리플러스센터,대학일자리플러스센터,24-5-17 오후 6:00,24-6-17 오후 8:00,"아모레퍼시픽 현직자 멘토로 디지털 직무 취업 준비, 직무 탐색 및 분석 등 취업 관련 프로그램","기업탐방,대학일자리플러스센터,진로,취업",비교과 (비학점),취업,특강/워크숍/캠프,대면,6,6000,5,5,3,3,,,,,,
4938,4310,[도서관] 5월 정기 학술정보이용교육,[5/8(수) 16:30] 논문 작성을 위한 학술DB 활용법,중앙도서관,학술정보운영팀,24-5-8 오후 4:30,24-5-8 오후 5:30,"도서관에서 시행하는 정기 학술정보 이용교육입니다.
학술정보 이용교육을 통해 도서관 소장자료, 구독자료 등의 학술정보를 효과적으로 검색하고 활용하는 방법을 배워보세요.","DBPIA,RefWorks,교보문고,논문작성,도서관,동영상강좌,오디오북,이용교육,이용법,자료검색법,전자책,참고문헌,학술DB,학술논문,학술정보",비교과 (비학점),학습,독서,대면,1,1000,9,3,0.4,,0.6,,,,,
4745,4185,신소재물리전공 산학연 맞춤형 진로 탐색을 위한 Colloquium,신소재물리전공(응용물리전공)_선문대학교 장태석교수님 특강,공과대학,공과대학,24-4-16 오후 5:00,24-4-16 오후 7:00,첨단소재.전자융합부 신소재물리전공에서는 급변하는 기술 경향을 파악하고 성공적인 취업과 진로 탐색을 돕기 위해서 “산학연 맞춤형 진로 탐색을 위한 Colloquium” 비교과 과정을 진행합니다.,"딥러닝,산학연계비교과,신소재물리전공,연구경향,응용물리전공,인재상,진로탐색,최신기술,콜로퀴움",비교과 (비학점),학습,산학연계비교과,대면,2,2000,3,1,2,,,,,,,
4938,4313,[도서관] 5월 정기 학술정보이용교육,[5/13(월) 15:00] 학위논문 어떻게 쓰는가?,중앙도서관,학술정보운영팀,24-5-13 오후 3:00,24-5-13 오후 4:00,"도서관에서 시행하는 정기 학술정보 이용교육입니다.
학술정보 이용교육을 통해 도서관 소장자료, 구독자료 등의 학술정보를 효과적으로 검색하고 활용하는 방법을 배워보세요.","DBPIA,RefWorks,교보문고,논문작성,도서관,동영상강좌,오디오북,이용교육,이용법,자료검색법,전자책,참고문헌,학술DB,학술논문,학술정보",비교과 (비학점),학습,독서,대면,1,1000,13,6,0.4,,0.6,,,,,
